date,open,high,low,close
1614304800000,1.75340000,1.84960000,1.74090000,1.80570000
1614308400000,1.80580000,1.81460000,1.77700000,1.79480000
1614312000000,1.79490000,1.83500000,1.79100000,1.79600000
1614315600000,1.79950000,1.81000000,1.62260000,1.62910000
1614319200000,1.62660000,1.70750000,1.62660000,1.67880000
1614322800000,1.67600000,1.68500000,1.56200000,1.58590000
1614326400000,1.58900000,1.67510000,1.58000000,1.65580000
1614330000000,1.65570000,1.73050000,1.62370000,1.71990000
1614333600000,1.72000000,1.73000000,1.68030000,1.69300000
1614337200000,1.69020000,1.70460000,1.61120000,1.66050000
1614340800000,1.66050000,1.71130000,1.64780000,1.68880000
1614344400000,1.68770000,1.69920000,1.63010000,1.64850000
1614348000000,1.64230000,1.72900000,1.64210000,1.69520000
1614351600000,1.69600000,1.75400000,1.68500000,1.72710000
1614355200000,1.72700000,1.77800000,1.72700000,1.77800000
1614358800000,1.77850000,1.82790000,1.73260000,1.75270000
1614362400000,1.75270000,1.78290000,1.73670000,1.74100000
1614366000000,1.74220000,1.75000000,1.65690000,1.67900000
1614369600000,1.67230000,1.73560000,1.65000000,1.65150000
1614373200000,1.66000000,1.72900000,1.62720000,1.63010000
1614376800000,1.63580000,1.66850000,1.61200000,1.64570000
1614380400000,1.64890000,1.70550000,1.64350000,1.69950000
1614384000000,1.69440000,1.77750000,1.69440000,1.74190000
1614387600000,1.74940000,1.75610000,1.71010000,1.74000000
1614391200000,1.74010000,1.74900000,1.69000000,1.69310000
1614394800000,1.69320000,1.72500000,1.68290000,1.71350000
1614398400000,1.70990000,1.72110000,1.69250000,1.71460000
1614402000000,1.71510000,1.76000000,1.70310000,1.75380000
1614405600000,1.75410000,1.82700000,1.72550000,1.77700000
1614409200000,1.77700000,1.77700000,1.71280000,1.73990000
1614412800000,1.73980000,1.74500000,1.66100000,1.69060000
1614416400000,1.68750000,1.69830000,1.65000000,1.68980000
1614420000000,1.68950000,1.73240000,1.68600000,1.72430000
1614423600000,1.73140000,1.79600000,1.73050000,1.75280000
1614427200000,1.75470000,1.80000000,1.71690000,1.76740000
1614430800000,1.76750000,1.84750000,1.76120000,1.80210000
1614434400000,1.80220000,1.84000000,1.74000000,1.78600000
1614438000000,1.78230000,1.79080000,1.71860000,1.75090000
1614441600000,1.75050000,1.80000000,1.73000000,1.77760000
1614445200000,1.77760000,1.78990000,1.75050000,1.77810000
1614448800000,1.78300000,1.78740000,1.76580000,1.78620000
1614452400000,1.78620000,1.80900000,1.78210000,1.80000000
1614456000000,1.80000000,1.81990000,1.76950000,1.79000000
1614459600000,1.79010000,1.79320000,1.77630000,1.78600000
